goods_no,카테고리,brand,name,주요사양,sale_price,구성품수,성분수,커버리지%,효능태그,고시기능성성분,표기함량,향료,알레르기유발착향,공인근거비율%,보습,유연,밀폐보습,장벽강화,진정,항산화,미백,주름개선,피지조절,피지흡착,여드름,각질제거,자외선차단,재생,탄력,코메도점수,코메도성분,에센셜오일,무향판정
A000000244918,오일_밤,라로슈포제,[올리브베러단독/바디워시] 라로슈포제 리피카 윌 라방 클렌징 오일 400ml,민감성 및 모든 피부에 사용 적합,35100,1,16,100,보습|장벽강화|진정|항산화|미백|유연,미백:나이아신아마이드,,Y,0,100,6,2,0,5,2,2,2,0,0,0,0,0,0,0,0,0,,0,N
A000000244922,오일_밤,바이오더마,바이오더마 시카비오 클렌징 밤 200ml,모든 피부 용,28000,1,27,100,밀폐보습|보습|장벽강화|유연|항산화|주름개선|탄력|재생,,,N,0,93,7,1,9,3,0,2,0,1,0,0,0,0,0,1,1,0,,0,Y
A000000245628,오일_밤,아렌시아,[피지말끔/장벽클밤] 아렌시아 포어 멜트 피토 PDRN 클렌징밤 캡슐 키트 3g*6ea,모든 피부타입,9900,1,44,98,유연|밀폐보습|항산화|진정|피지흡착|장벽강화|보습|피지조절|각질제거,,소듐디엔에이 4ppm,N,0,84,10,14,11,4,4,8,0,0,1,1,0,3,0,0,0,7,아이소프로필팔미테이트;에틸헥실팔미테이트;시어버터,0,Y
A000000245804,오일_밤,블라이드,블라이드 안티폴루에이징 포어 클렌징밤 50ml,모든 피부용,22000,1,43,100,유연|밀폐보습|보습|항산화|장벽강화|피지조절|진정,,,N,0,95,9,11,10,5,13,18,0,0,3,0,0,0,0,0,0,0,,1,N
A000000247200,오일_밤,아벤느,[올리브베러 단독] 아벤느 제라캄 A.D 인텐시브 클렌징오일 400ml *가려움완화 *극건성클렌저 *신생아,모든피부사용가능,39900,1,21,100,보습|장벽강화|진정|유연|밀폐보습|항산화,,소듐벤조에이트 0.2%,N,0,90,12,2,2,6,1,1,0,0,0,0,0,0,0,0,0,0,,0,Y
A000000247221,오일_밤,바이오더마,바이오더마 센시비오 미셀라 클렌징 오일 300ml,모든 피부 용,45000,1,12,100,유연|보습|밀폐보습|항산화,,,N,0,100,3,9,6,0,0,4,0,0,0,0,0,0,0,0,0,3,에틸헥실팔미테이트,0,Y
A000000247528,오일_밤,라로슈포제,[올리브베러단독/바디워시] 라로슈포제 리피카 윌 라방 클렌징 오일 리필 400ml,민감성 및 모든 피부에 사용 적합,31500,1,15,100,보습|장벽강화|미백|유연|진정|항산화,미백:나이아신아마이드,,Y,0,93,6,4,0,4,1,1,2,0,0,0,0,0,0,0,0,0,,0,N
A000000248489,오일_밤,NDP,[리아킴 공동개발/단독선런칭] NDP 엔디피 모링가 세라마이드 멜팅 클렌징밤 90ml 기획 (+3ml*6입 ),모든 피부 타입,28000,1,41,100,유연|밀폐보습|장벽강화|보습|진정|항산화,,,N,0,88,17,15,14,11,4,7,0,0,0,0,0,0,0,0,0,0,,0,Y
A000000248601,오일_밤,CKD,CKD 청매실 AHABHA 메이크업제로 클렌징 오일밤 50ml,모든 피부 타입,14900,1,51,100,유연|밀폐보습|진정|항산화|보습|장벽강화|각질제거|여드름,여드름:살리실릭애씨드,,N,1,94,7,13,11,3,10,11,0,0,0,0,1,3,0,0,0,3,에틸헥실팔미테이트,4,N
A000000248603,오일_밤,CKD,CKD 청매실 AHABHA 요철제로 클렌징 오일 200ml,모든 피부 타입,13900,1,38,100,유연|밀폐보습|보습|장벽강화|진정|항산화|각질제거|여드름,여드름:살리실릭애씨드,매실추출물 5ppm; 살리실릭애씨드 0.001ppm; 글라이콜릭애씨드 0.001ppm,N,2,92,7,10,13,2,1,2,0,0,0,0,1,2,0,0,0,3,에틸헥실팔미테이트,4,N
A000000249411,오일_밤,비오레,[NEW/올영단독]비오레 모이스처 클렌징 리퀴드 230ml 리필 기획 (+리필 210ml),모든피부용,16000,1,15,100,보습|장벽강화|유연|밀폐보습|피지조절|항산화,,,Y,1,93,3,9,4,6,0,1,0,0,2,0,0,0,0,0,0,3,미네랄오일,0,N
A000000251860,오일_밤,프리메이,[촉촉산뜻/저자극클렌징] 프리메이 리얼 딥 클렌징오일 200ml,모든 피부용,10900,1,26,100,유연|밀폐보습|보습|진정|항산화,,,N,0,92,1,10,15,0,3,2,0,0,0,0,0,0,0,0,0,4,에틸헥실팔미테이트;코코넛야자오일,0,Y
A000000252178,오일_밤,브링그린,[NEW]브링그린 징크테카 원스텝 밤투폼 92ml(+실리콘 클렌징패드 증정기획),모든 피부용,14700,1,42,98,보습|장벽강화|유연|밀폐보습|항산화|진정|미백|피지흡착,,,N,0,83,10,7,5,8,7,10,1,0,0,1,0,0,0,0,0,0,,0,Y
A000000252320,오일_밤,일소,[피지쏙/모공세정] 일소 슈퍼 멜팅 세범 클렌징오일 200ml 기획 (+세안브러쉬),모든 피부 타입,24000,1,45,100,유연|밀폐보습|진정|항산화|보습|장벽강화|피지조절,,,Y,0,91,4,11,9,2,23,26,0,0,2,0,0,0,0,0,0,3,에틸헥실팔미테이트,0,N
A000000254329,오일_밤,눅스,[리뉴얼/저자극클렌징]눅스 베리로즈 클렌징 오일 150ml,모든 피부 타입,39000,1,7,100,밀폐보습|유연|항산화,,다마스크장미꽃추출물 0.011%,N,0,100,0,11,8,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,Y
A000000258034,오일_밤,리쥬란,[c-PDRN 스킨부스팅 클렌저]리쥬란 포어 타이트닝 클렌징 밤 50ml,"제품소개 : 딥 클렌징으로 모공 에이징의 원인을 케어하고 매끄러운 피부 결로 가꿔주는 PDRN 클렌징 밤 용기 : 그라인더 디스펜서 제형특징 : 無향의 미색 밤 제형으로 사용 시 촉촉한 마사지 밤 > 쫀쫀한 오일 > 유화시 클렌징 밀크 제형 순으로 변화하여 베이스, 포인트 메이크업부터 블랙헤드까지 깔끔하게 제거 핵심성분 : PDRN, 판테놀, 히알루론산, 탄닌컴플렉스",26700,1,48,100,유연|밀폐보습|진정|항산화|보습|장벽강화|피지조절|각질제거|여드름,여드름:살리실릭애씨드,,N,0,85,13,13,9,4,11,12,0,0,1,0,1,1,0,0,0,0,,0,Y
A000000259279,오일_밤,에센허브,에센허브 소이빈90 딥클렌징오일 유칼립투스 300ml,모든피부,21160,1,16,100,밀폐보습|항산화|유연|보습|장벽강화|진정,,돌콩오일 91%; 유칼립투스잎오일 0.4%,N,0,94,3,5,22,3,1,4,0,0,0,0,0,0,0,0,0,0,,2,N
A000000262749,오일_밤,비티티알,[촉촉보들] bttr 소프트 멜트 어웨이 클렌징 밤 투 밀크 110ml,모든 피부 타입,31000,1,45,98,유연|밀폐보습|자외선차단|장벽강화|항산화|보습|진정,자외선차단:티타늄디옥사이드,,Y,0,84,11,11,4,10,5,7,0,0,0,0,0,0,2,0,0,7,에틸헥실팔미테이트;아이소프로필팔미테이트;시어버터,0,N
B000000198679,오일_밤,맥스클리닉,[코칫솔 증정] 맥스클리닉 히알루론 비타 클렌징 밤 투 오일 90ml,모든 피부용,13920,1,44,98,유연|진정|항산화|밀폐보습|보습|장벽강화|미백,미백:나이아신아마이드,,Y,2,91,6,14,12,1,9,9,1,0,0,0,0,0,0,0,0,8,에틸헥실팔미테이트;시어버터;코코넛야자오일;올레익애씨드;리놀레닉애씨드,0,N
A000000207640,오일_밤,닥터지,[블랙헤드/모공세정] 닥터지 그린딥 포어 클렌징밤 100ml 2종 (단품/더블),모든 피부용,15000,1,40,95,유연|밀폐보습|보습|장벽강화|진정|항산화,,,Y,0,88,8,18,14,3,7,10,0,0,0,0,0,0,0,0,0,3,에틸헥실팔미테이트,0,N
A000000207446,오일_밤,마녀공장,[더블기획] 마녀공장 딥 클리어 클렌징밤 132ml X2 기획,모든피부용,24900,1,52,100,유연|밀폐보습|항산화|각질제거|보습|미백|장벽강화|진정|피지조절,미백:나이아신아마이드,,Y,0,90,14,8,18,5,5,10,1,0,1,0,0,2,0,0,0,4,에틸헥실팔미테이트;코코넛야자오일,0,N
A000000201183,오일_밤,더페이스샵,더페이스샵 미감수 브라이트 라이트 클렌징오일 150ml,지/복합성피부용,7700,1,17,100,유연|밀폐보습|보습|장벽강화|진정|항산화,,,Y,3,94,3,6,7,3,3,3,0,0,0,0,0,0,0,0,0,3,아이소프로필미리스테이트,0,N
A000000112593,오일_밤,마녀공장,마녀공장 허브 그린 클렌징오일 200ml,모든 피부용,15500,1,31,100,밀폐보습|항산화|유연|보습|장벽강화|피지조절|진정,,,N,1,94,6,8,18,4,3,7,0,0,1,0,0,0,0,0,0,0,,6,N
A000000137593,오일_밤,메이크프렘,메이크프렘 세이프 미 릴리프 모이스처 클렌징오일 210ml,모든 피부 타입,24000,1,14,100,밀폐보습|유연|진정|항산화,,,N,0,100,0,8,14,0,2,3,0,0,0,0,0,0,0,0,0,3,아이소프로필미리스테이트,0,Y
A000000139961,오일_밤,눅스,[저자극 클렌징 오일]눅스 베리로즈 미셀라 클렌징 오일 150ml,민감 피부,29000,1,8,100,밀폐보습|유연|항산화,,,N,0,100,0,9,10,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,Y
A000000144398,오일_밤,헤이미쉬,헤이미쉬 올클린밤 120ml *,모든피부용,16200,1,34,97,유연|각질제거|밀폐보습|진정|항산화|보습,,,N,0,94,1,6,3,0,13,14,0,0,0,0,0,3,0,0,0,5,에틸헥실팔미테이트;시어버터,7,N
A000000160015,오일_밤,메디필,[짜밤] 메디필 레드 락토 콜라겐 클렌징 밤 100ml,모든피부타입,16800,1,87,100,유연|보습|장벽강화|진정|항산화|밀폐보습|각질제거|피지조절,,하이드롤라이즈드콜라겐 0.01%; 락토바실러스발효물 98.58ppm; 락토코쿠스발효용해물 5.1ppm; 콜라겐 1.98ppm; 콜라겐추출물 0.85ppm,N,0,84,24,16,4,13,16,19,0,0,1,0,0,1,0,0,0,1,시어버터,0,Y
A000000162644,오일_밤,아리얼,[증정기획]아리얼 애플사이다 클렌징오일 기획(200ml+100ml),모든 피부용,24000,1,13,100,유연|밀폐보습|항산화|보습|진정,,사과씨오일 0.1%; 비니거 0.1%; 사과추출물 0.1%; 사과즙 0.1%,Y,0,85,3,11,5,0,2,9,0,0,0,0,0,0,0,0,0,5,아이소프로필미리스테이트;아이소프로필팔미테이트,0,N
A000000171375,오일_밤,에센허브,에센허브 소이빈90 딥클렌징오일 유칼립투스 300ml,모든 피부용,21160,1,14,100,유연|진정|항산화|밀폐보습,,,N,0,86,0,14,8,0,7,6,0,0,0,0,0,0,0,0,0,0,,0,Y
A000000173533,오일_밤,넘버즈인,넘버즈인 1번 말끔 순삭 클렌징오일 300ml 기획 (+2번 클렌징폼 120ml 증정),모든 피부 용,23000,2,34,100,밀폐보습|유연|항산화|보습|장벽강화,,,Y,0,100,2,8,10,1,0,2,0,0,0,0,0,0,0,0,0,9,아이소프로필미리스테이트;에틸헥실팔미테이트;미리스틱애씨드;라우릭애씨드;올레익애씨드,0,N
A000000178796,오일_밤,투비건,투비건 컬러푸드시리즈 화이트 홀썸 클렌징밤 120ml,모든피부타입,17600,1,19,100,유연|각질제거|밀폐보습|보습|장벽강화|진정|항산화,,,N,1,100,2,11,7,2,1,1,0,0,0,0,0,3,0,0,0,6,에틸헥실팔미테이트;시어버터;카카오씨버터,3,N
A000000181240,오일_밤,버블리,버블리 퓨어 오일 클렌징 밤 100ml,"""-모든피부타입가능 -물기없는얼굴에사용 -스패츌러동봉""",19000,1,30,100,유연|각질제거|보습|밀폐보습|진정|항산화,,,Y,0,93,6,10,8,0,8,10,0,0,0,0,0,3,0,0,0,4,에틸헥실팔미테이트;시어버터,0,N
A000000189144,오일_밤,마녀공장,[미니어처 증정] 마녀공장 딥 클리어 클렌징밤 132ml+14ml 기획,모든피부용,24000,1,52,100,유연|밀폐보습|항산화|각질제거|보습|미백|장벽강화|진정|피지조절,미백:나이아신아마이드,,Y,0,90,14,8,18,5,5,10,1,0,1,0,0,2,0,0,0,4,에틸헥실팔미테이트;코코넛야자오일,0,N
A000000190919,오일_밤,포인트앤,포인트앤 딥멜팅 소이 클렌징 밤 90ml,제품 상세페이지 참조,13420,1,32,100,유연|진정|항산화|밀폐보습|각질제거|보습|장벽강화,,,N,0,100,5,8,7,2,11,11,0,0,0,0,0,2,0,0,0,6,아이소프로필미리스테이트;에틸헥실팔미테이트,4,N
A000000192060,오일_밤,맥,MAC 하이퍼 리얼 프레쉬 캔버스 클렌징오일,모든 피부 타입,77000,1,25,96,유연|밀폐보습|진정|항산화,,,Y,0,92,0,14,15,0,2,3,0,0,0,0,0,0,0,0,0,3,아이소프로필팔미테이트,0,N
A000000198333,오일_밤,파파레서피,[블랙헤드 지우개] 파파레서피 블레미쉬 클렌징 오일 300ml,모든피부,15300,1,33,100,밀폐보습|유연|항산화|보습|장벽강화|진정,,,Y,0,94,6,12,22,2,6,9,0,0,0,0,0,0,0,0,0,3,아이소프로필미리스테이트,0,N
A000000199067,오일_밤,콴디,콴디 멜팅 스윗츠 오일 클렌저 200ml *,모든피부용,25000,1,27,100,밀폐보습|항산화|유연|진정|보습,,,N,3,93,2,9,19,0,8,10,0,0,0,0,0,0,0,0,0,3,아이소프로필팔미테이트,2,N
A000000199588,오일_밤,마녀공장,[5년연속1위/블랙헤드OUT] 마녀공장 퓨어 클렌징 오일 300ml 기획 (+25mlx2),모든피부용,19900,1,34,100,밀폐보습|항산화|유연|보습|진정|장벽강화|피지흡착|피지조절,,,N,2,85,8,9,20,3,4,10,0,0,1,1,0,0,0,0,0,0,,3,N
A000000200189,오일_밤,심플로그,심플로그 올 클렌징밤 90ml,모든 피부타입,23500,1,10,100,유연|보습|밀폐보습|장벽강화|항산화,,,Y,0,100,2,8,8,2,0,2,0,0,0,0,0,0,0,0,0,3,아이소프로필팔미테이트,0,N
A000000203064,오일_밤,비욘드,비욘드 피토가닉 클렌징 리퀴드 200ml,모든피부용,17400,1,24,100,유연|보습|장벽강화|밀폐보습|진정|항산화|피지조절,,,Y,2,100,7,5,4,5,5,9,0,0,2,0,0,0,0,0,0,0,,2,N
A000000206052,오일_밤,비건이펙트,[모공산뜻/폼30ml증정]비건이펙트 청보리 LHA 딥클렌징 오일 205ml 기획 *,모든 피부 타입,21600,1,40,100,유연|밀폐보습|진정|항산화|보습|장벽강화,,카프릴로일살리실릭애씨드 10ppm; 보리추출물 0.001ppm,Y,0,98,3,15,16,1,11,9,0,0,0,0,0,0,0,0,0,6,에틸헥실팔미테이트;아이소프로필팔미테이트,0,N
A000000207657,오일_밤,한스킨,[대용량/온라인단독] 한스킨 클렌징오일&블랙헤드 민감성 PHA 400ml,모든 피부타입,35000,1,29,97,밀폐보습|유연|항산화|보습|진정,,말토바이오닉애씨드 0.5ppm,N,1,93,5,11,6,0,2,6,0,0,0,0,0,0,0,0,0,5,아이소프로필팔미테이트;에틸헥실팔미테이트,3,N
A000000210539,오일_밤,넘버즈인,[단독기획] 넘버즈인 5번 글루타치온씨 아로마 마사징 딥클렌저 200ml 기획 (+마사지봉),모든 피부용,18500,1,42,100,유연|보습|장벽강화|밀폐보습|항산화|미백|진정,미백:나이아신아마이드,,N,5,93,8,13,12,5,3,3,1,0,0,0,0,0,0,0,0,1,리놀레닉애씨드,5,N
A000000213974,오일_밤,메디큐브,[요철/블랙헤드 케어] 메디큐브 슈퍼 시카 딥 클렌징밤 100ml,모든 피부용,29400,1,40,98,유연|밀폐보습|진정|항산화|보습|장벽강화,,병풀잎추출물 0.3%; 병풀뿌리추출물 8.8ppm; 병풀추출물 8.7ppm; 마데카소사이드 1.5ppm; 아시아틱애씨드 0.04ppm; 마데카식애씨드 0.03ppm; 아시아티코사이드 0.03ppm,Y,0,85,1,9,4,2,12,14,0,0,0,0,0,0,0,0,0,3,에틸헥실팔미테이트,0,N
A000000214934,오일_밤,마몽드,[대용량/피지클렌징] 마몽드 어메이징 딥 민트 클렌징 밤 180ml,모든 피부,30100,1,30,100,유연|밀폐보습|각질제거|여드름|피지조절|항산화|진정|보습,여드름:살리실릭애씨드,비니거 10ppm,Y,3,100,1,11,9,0,2,4,0,0,1,0,1,1,0,0,0,3,아이소프로필팔미테이트,0,N
A000000217728,오일_밤,아크네스,[피지제거] 아크네스 포하 딥 클렌징 오일 200mL 기획 (+ 여행용 30mL 증정),모든 피부,14000,1,31,100,유연|밀폐보습|항산화|보습|각질제거|여드름|장벽강화|피지조절|진정,여드름:살리실릭애씨드,카프릴로일살리실릭애씨드 5ppm; 시트릭애씨드 5ppm; 글루코노락톤 5ppm; 살리실릭애씨드 5ppm,Y,0,97,5,16,12,1,2,7,0,0,2,0,1,1,0,0,0,3,에틸헥실팔미테이트,1,N
A000000219337,오일_밤,SVR,[최소 성분 클렌징밤]SVR 센시파인 밤데마끼앙 100G,관리 효과 유지 스킨 부스팅을 위한 짜서 쓰는 클렌징밤,29900,1,9,100,유연|밀폐보습|항산화,,,N,0,100,0,8,13,0,0,2,0,0,0,0,0,0,0,0,0,9,아이소프로필팔미테이트;시어버터;코코넛야자오일,0,Y
A000000222728,오일_밤,디오디너리,[클렌징밤] 디오디너리 스쿠알란 클렌저 50ml,메이크업과 노폐물을 씻어내는 보습 클렌징 밤,16000,1,18,100,밀폐보습|유연|보습|장벽강화|피지흡착|항산화,,스쿠알란 26.31%,N,0,100,6,12,6,3,0,1,0,0,0,2,0,0,0,0,0,0,,0,Y
A000000225800,오일_밤,비플레인,[블랙헤드쏙/리필기획] 비플레인 녹두 클렌징오일 200ml 기획 (+200ml 리필),모든 피부용,24900,1,17,100,유연|보습|밀폐보습|진정|항산화|장벽강화,,녹두추출물 10ppm; 녹두싹추출물 10ppm; 녹두씨추출물 10ppm; 녹두전초추출물 10ppm,N,0,88,4,6,3,1,9,9,0,0,0,0,0,0,0,0,0,3,에틸헥실팔미테이트,0,Y
A000000228852,오일_밤,바를,[샤벳밤/대용량] 깎아쓰는 바를 차콜 멜팅 클렌징밤 100g,모든 피부타입,28000,1,14,100,유연|항산화,,,N,0,100,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,3,에틸헥실팔미테이트,0,Y
A000000229504,오일_밤,에스네이처,[말끔모공/화해1위] 에스네이처 아쿠아 라이스 클렌징오일 200ml 기획 (+카밍패드 2매),모든 피부 타입,17900,1,46,96,밀폐보습|유연|보습|진정|장벽강화|항산화|미백,,,N,0,85,15,4,11,6,9,11,1,0,0,0,0,0,0,0,0,0,,0,Y
A000000238402,오일_밤,마녀공장,[2025어워즈/5년연속1위] 마녀공장 퓨어 클렌징 오일 200ml 트리플 어워즈 한정기획 (+클렌징밀크 2mlx5),모든 피부용,31900,2,72,100,밀폐보습|항산화|유연|보습|진정|장벽강화|피지흡착|피지조절,,돌콩추출물 0.01%; 락토바실러스/소이밀크발효여과물 0.01%,N,2,85,17,12,24,9,8,16,0,0,1,1,0,0,0,0,0,0,,3,N
A000000245469,오일_밤,바이오더마,바이오더마 센시비오 미셀라 클렌징 오일 300ml 기획 (+실리콘 클렌징 패드),모든 피부 용,45000,1,12,100,유연|보습|밀폐보습|항산화,,,N,0,100,3,9,6,0,0,4,0,0,0,0,0,0,0,0,0,3,에틸헥실팔미테이트,0,Y
A000000249800,오일_밤,비플레인,[피지순삭/눈시림ZERO] 비플레인 녹두 클렌징오일 200ml 더블 기획 (+클렌징폼 20ml),모든 피부용,24900,1,17,100,유연|보습|밀폐보습|진정|항산화|장벽강화,,녹두추출물 10ppm; 녹두싹추출물 10ppm; 녹두씨추출물 10ppm; 녹두전초추출물 10ppm,N,0,88,4,6,3,1,9,9,0,0,0,0,0,0,0,0,0,3,에틸헥실팔미테이트,0,Y
A000000130319,워터_밀크,바이오더마,바이오더마 센시비오 H2O 850ml(클렌징워터),민감 피부 및 모든 피부,23400,1,10,100,유연|보습,,,N,0,100,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Y
A000000158513,워터_밀크,메이크프렘,[박지훈PICK/리필기획] 메이크프렘 세이프 미 릴리프 모이스처 클렌징밀크 기획 (200ml+100ml 리필),모든 피부 타입,21000,1,32,100,밀폐보습|보습|장벽강화|유연|진정|항산화|각질제거,,,N,0,91,12,2,9,5,2,4,0,0,0,0,0,1,0,0,0,0,,2,N
A000000185308,워터_밀크,이즈앤트리,[NCT 재민PICK/단독기획] 이즈앤트리 참마 비건 밀크 클렌저 220ml 리필기획 (+리필100ml),모든 피부 타입,17010,1,27,100,밀폐보습|진정|항산화|유연|보습|장벽강화|피지흡착,,참마뿌리추출물 10%,N,0,93,4,5,3,2,11,11,0,0,0,1,0,0,0,0,0,3,에틸헥실팔미테이트,0,Y
A000000253342,워터_밀크,블랑네이처,[8월올영픽/코끼임ZERO] 블랑네이처 9배 어성초 버블 클렌징 밀크 150ml 단품/기획,모든 피부,20400,1,40,98,보습|장벽강화|진정|항산화|유연|각질제거|여드름|피지조절|밀폐보습,여드름:살리실릭애씨드,약모밀추출물 1.251%,N,0,82,16,3,2,9,5,10,0,0,2,0,1,1,0,0,0,0,,1,N
A000000231175,워터_밀크,듀이트리,[자극제로/수분충전] 듀이트리 하이아미노 올 클렌징 밀크 200ml 리필 기획 (+리필 200ml+20ml),모든 피부 타입,18900,1,38,100,밀폐보습|보습|장벽강화|유연|항산화|진정,,소듐라우로일귀리아미노산 3ppm; 소듐코코일애플아미노산 2.55ppm; 우유단백질추출물 0.05ppm,N,0,87,9,4,6,4,3,4,0,0,0,0,0,0,0,0,0,0,,1,N
A000000112714,워터_밀크,비오텀,비오텀 클렌징 밀크 200ml,모든 피부용,26800,1,19,95,유연|보습|밀폐보습|항산화|진정,,락틱애씨드 0.1%,N,0,58,6,8,2,0,1,2,0,0,0,0,0,0,0,0,0,0,,1,N
A000000255163,워터_밀크,라곰,[저자극/민감피부] 라곰 오트 미셀라 클렌징밀크 200ml 단품/기획 2종 택 1,모든 피부 타입,18600,1,45,100,유연|밀폐보습|보습|장벽강화|항산화|진정|피지흡착,,귀리커넬추출물 0.1%; 콜로이달오트밀 49ppm; 귀리단백질추출물 10ppm; 귀리가루추출물 0.3ppm,Y,0,87,8,10,7,6,7,11,0,0,0,2,0,0,0,0,0,0,,0,N
